date_production,site,ligne_production,type_piece,ordre_fabrication,quantite_produite,quantite_conforme,quantite_non_conforme,temps_cycle_min,delai_prevu_jours,delai_reel_jours,statut_livraison,type_anomalie,gravite_anomalie,cout_non_qualite,operateur_equipe,shift,taux_disponibilite_machine,temperature_machine,vibration_machine,taux_conformite,taux_non_conformite,retard_livraison,mois_production,annee_mois,productivite_par_heure,ecart_delai_jours,presence_anomalie,anomalie_critique,anomalie_stats_temps_cycle_min,anomalie_stats_cout_non_qualite,anomalie_stats_temperature_machine,anomalie_stats_vibration_machine
2024-07-09,Casablanca,Ligne A330,Sous-ensemble composite,OF-2025-010511,50,44,6,70.54,6,12,En retard,Défaut assemblage,Mineure,1912.92,Équipe Alpha,Après-midi,0.886,57.85,2.42,0.88,0.12,True,2024-07,2024-07-01,37.42557414233059,6,True,False,False,False,False,False
2024-07-09,Casablanca,Ligne A350,Sous-ensemble composite,OF-2025-009407,54,51,3,79.84,6,8,En retard,Panne machine,Majeure,1465.55,Équipe Charlie,Après-midi,0.7905,73.85,3.46,0.9444444444444444,0.05555555555555555,True,2024-07,2024-07-01,38.326653306613224,2,True,False,False,False,False,False
2024-07-09,Casablanca,Ligne A350,Panneau fuselage,OF-2025-009981,59,55,4,72.05,7,7,À l'heure,Retouche peinture,Critique,2236.87,Équipe Bravo,Après-midi,0.9731,61.57,2.48,0.9322033898305084,0.06779661016949153,False,2024-07,2024-07-01,45.80152671755726,0,True,True,False,False,False,False
2024-07-09,Montoir-de-Bretagne,Ligne Assemblage Cabine,Panneau fuselage,OF-2025-003637,47,46,1,38.85,6,6,À l'heure,Non-conformité matière,Critique,1424.98,Équipe Alpha,Nuit,0.9279,72.54,2.71,0.9787234042553191,0.02127659574468085,False,2024-07,2024-07-01,71.04247104247104,0,True,True,False,False,False,False
2024-07-09,Casablanca,Ligne A330,Panneau fuselage,OF-2025-001317,66,62,4,54.9,7,7,À l'heure,Non-conformité matière,Majeure,1673.88,Équipe Alpha,Après-midi,0.9066,74.14,2.5,0.9393939393939394,0.06060606060606061,False,2024-07,2024-07-01,67.75956284153006,0,True,False,False,False,False,False
2024-07-09,Rochefort,Ligne A350,Cadre structure,OF-2024-008490,73,66,7,53.37,4,7,En retard,Retouche peinture,Mineure,1931.23,Équipe Bravo,Après-midi,0.9101,75.21,2.73,0.9041095890410958,0.0958904109589041,True,2024-07,2024-07-01,74.19898819561551,3,True,False,False,False,False,False
2024-07-09,Casablanca,Ligne Composite,Panneau fuselage,OF-2024-010154,69,67,2,66.53,2,2,À l'heure,Écart documentaire,Critique,1590.99,Équipe Bravo,Matin,0.9643,75.47,3.36,0.9710144927536232,0.028985507246376812,False,2024-07,2024-07-01,60.42386893130919,0,True,True,False,False,False,False
2024-07-09,Montoir-de-Bretagne,Ligne Composite,Cadre structure,OF-2025-004575,71,67,4,49.62,6,6,À l'heure,Retouche peinture,Mineure,1269.76,Équipe Alpha,Après-midi,0.957,64.57,1.77,0.9436619718309859,0.056338028169014086,False,2024-07,2024-07-01,81.01571946795647,0,True,False,False,False,False,False
2024-07-09,Rochefort,Ligne A330,Porte avion,OF-2024-011166,62,60,2,55.23,9,9,À l'heure,Défaut assemblage,Majeure,1045.5,Équipe Delta,Matin,0.995,73.82,3.13,0.967741935483871,0.03225806451612903,False,2024-07,2024-07-01,65.18196632265074,0,True,False,False,False,False,False
2024-07-09,Casablanca,Ligne Composite,Panneau fuselage,OF-2025-001573,56,53,3,73.47,5,5,À l'heure,Défaut dimensionnel,Majeure,1416.96,Équipe Alpha,Nuit,0.995,68.64,2.55,0.9464285714285714,0.05357142857142857,False,2024-07,2024-07-01,43.28297264189465,0,True,False,False,False,False,False
2024-07-09,Casablanca,Ligne Composite,Panneau fuselage,OF-2025-005617,62,62,0,61.89,5,10,En retard,Défaut assemblage,Mineure,140.0,Équipe Delta,Après-midi,0.9067,68.24,1.88,1.0,0.0,True,2024-07,2024-07-01,60.10664081434803,5,True,False,False,False,False,False
2024-07-09,Montoir-de-Bretagne,Ligne A330,Panneau fuselage,OF-2025-005273,67,63,4,61.22,2,2,À l'heure,Retouche peinture,Majeure,1511.39,Équipe Charlie,Matin,0.7871,71.6,2.88,0.9402985074626866,0.05970149253731343,False,2024-07,2024-07-01,61.74452793204835,0,True,False,False,False,False,False
2024-07-09,Casablanca,Ligne A320,Cadre structure,OF-2024-000828,70,68,2,43.4,10,10,À l'heure,Défaut dimensionnel,Mineure,690.45,Équipe Bravo,Matin,0.9331,63.26,2.41,0.9714285714285714,0.02857142857142857,False,2024-07,2024-07-01,94.00921658986177,0,True,False,False,False,False,False
2024-07-09,Casablanca,Ligne A320,Sous-ensemble composite,OF-2024-006422,53,50,3,39.94,10,11,En retard,Défaut assemblage,Mineure,1092.47,Équipe Delta,Nuit,0.8943,76.08,1.79,0.9433962264150944,0.05660377358490566,True,2024-07,2024-07-01,75.11266900350526,1,True,False,False,False,False,False
2024-07-09,Casablanca,Ligne A350,Cadre structure,OF-2025-011181,73,73,0,49.01,9,9,À l'heure,Aucune,Aucune,0.0,Équipe Bravo,Matin,0.9216,78.13,2.3,1.0,0.0,False,2024-07,2024-07-01,89.36951642521935,0,False,False,False,False,False,False
2024-07-09,Casablanca,Ligne Assemblage Cabine,Sous-ensemble composite,OF-2024-003434,54,52,2,58.79,11,16,En retard,Non-conformité matière,Mineure,958.56,Équipe Delta,Matin,0.9727,67.11,2.69,0.9629629629629629,0.037037037037037035,True,2024-07,2024-07-01,53.070250042524236,5,True,False,False,False,False,False
2024-07-09,Casablanca,Ligne Assemblage Cabine,Plancher cabine,OF-2024-004494,78,76,2,36.02,11,13,En retard,Non-conformité matière,Mineure,893.81,Équipe Charlie,Après-midi,0.9584,70.72,2.98,0.9743589743589743,0.02564102564102564,True,2024-07,2024-07-01,126.5963353692393,2,True,False,False,False,False,False
2024-07-09,Montoir-de-Bretagne,Ligne A330,Panneau fuselage,OF-2025-008969,54,49,5,53.51,3,3,À l'heure,Défaut dimensionnel,Critique,2600.44,Équipe Charlie,Matin,0.8464,65.48,2.79,0.9074074074074074,0.09259259259259259,False,2024-07,2024-07-01,54.9430013081667,0,True,True,False,False,False,False
2024-07-10,Casablanca,Ligne A330,Plancher cabine,OF-2025-008871,76,74,2,55.98,7,7,À l'heure,Retouche peinture,Majeure,1217.05,Équipe Alpha,Après-midi,0.8617,66.83,2.47,0.9736842105263158,0.02631578947368421,False,2024-07,2024-07-01,79.31404072883173,0,True,False,False,False,False,False
2024-07-10,Casablanca,Ligne A320,Porte avion,OF-2024-006814,62,60,2,67.64,6,6,À l'heure,Écart documentaire,Mineure,714.39,Équipe Alpha,Nuit,0.8803,69.5,1.9,0.967741935483871,0.03225806451612903,False,2024-07,2024-07-01,53.222945002956834,0,True,False,False,False,False,False
2024-07-10,Rochefort,Ligne A350,Plancher cabine,OF-2025-010091,47,44,3,32.4,2,6,En retard,Retouche peinture,Mineure,1099.16,Équipe Bravo,Après-midi,0.9109,85.08,2.58,0.9361702127659575,0.06382978723404255,True,2024-07,2024-07-01,81.4814814814815,4,True,False,False,False,False,False
2024-07-10,Casablanca,Ligne Composite,Porte avion,OF-2024-010040,80,76,4,64.39,9,9,À l'heure,Écart documentaire,Mineure,1084.36,Équipe Alpha,Nuit,0.8816,70.0,0.82,0.95,0.05,False,2024-07,2024-07-01,70.81845006988664,0,True,False,False,False,False,True
2024-07-10,Montoir-de-Bretagne,Ligne A350,Porte avion,OF-2024-006670,65,58,7,60.59,10,9,À l'heure,Contrôle qualité bloquant,Critique,3833.45,Équipe Bravo,Matin,0.9182,80.31,3.04,0.8923076923076924,0.1076923076923077,False,2024-07,2024-07-01,57.435220333388344,-1,True,True,False,True,False,False
2024-07-10,Rochefort,Ligne A320,Porte avion,OF-2024-005184,68,64,4,64.14,6,6,À l'heure,Contrôle qualité bloquant,Majeure,1345.8,Équipe Charlie,Matin,0.995,63.29,2.64,0.9411764705882353,0.058823529411764705,False,2024-07,2024-07-01,59.869036482694106,0,True,False,False,False,False,False
2024-07-10,Rochefort,Ligne Assemblage Cabine,Porte avion,OF-2025-006653,51,49,2,64.18,3,4,En retard,Défaut assemblage,Mineure,707.6,Équipe Alpha,Nuit,0.8989,68.2,2.32,0.9607843137254902,0.0392156862745098,True,2024-07,2024-07-01,45.808663134933,1,True,False,False,False,False,False
2024-07-10,Casablanca,Ligne A320,Panneau fuselage,OF-2025-000089,55,49,6,60.01,5,5,À l'heure,Défaut assemblage,Majeure,2063.49,Équipe Alpha,Matin,0.9158,60.15,1.88,0.8909090909090909,0.10909090909090909,False,2024-07,2024-07-01,48.99183469421763,0,True,False,False,False,False,False
2024-07-10,Montoir-de-Bretagne,Ligne A350,Panneau fuselage,OF-2024-009664,70,69,1,64.58,6,6,À l'heure,Contrôle qualité bloquant,Majeure,848.92,Équipe Charlie,Après-midi,0.995,78.59,2.62,0.9857142857142858,0.014285714285714285,False,2024-07,2024-07-01,64.10653453081449,0,True,False,False,False,False,False
2024-07-10,Rochefort,Ligne A320,Cadre structure,OF-2024-005904,70,66,4,51.33,7,11,En retard,Défaut dimensionnel,Critique,1862.02,Équipe Charlie,Après-midi,0.9278,71.79,2.39,0.9428571428571428,0.05714285714285714,True,2024-07,2024-07-01,77.14786674459381,4,True,True,False,False,False,False
2024-07-10,Casablanca,Ligne A320,Porte avion,OF-2025-001239,44,42,2,54.95,6,7,En retard,Retouche peinture,Majeure,1143.96,Équipe Charlie,Matin,0.9487,60.75,1.75,0.9545454545454546,0.045454545454545456,True,2024-07,2024-07-01,45.859872611464965,1,True,False,False,False,False,False
2024-07-10,Casablanca,Ligne A350,Panneau fuselage,OF-2025-003967,66,63,3,73.56,10,10,À l'heure,Non-conformité matière,Majeure,1314.9,Équipe Delta,Matin,0.8648,76.48,2.88,0.9545454545454546,0.045454545454545456,False,2024-07,2024-07-01,51.386623164763456,0,True,False,False,False,False,False
2024-07-10,Casablanca,Ligne A330,Porte avion,OF-2025-001091,57,55,2,56.97,5,5,À l'heure,Panne machine,Majeure,1335.9,Équipe Alpha,Matin,0.8661,70.36,3.43,0.9649122807017544,0.03508771929824561,False,2024-07,2024-07-01,57.92522380200105,0,True,False,False,False,False,False
2024-07-10,Montoir-de-Bretagne,Ligne A320,Panneau fuselage,OF-2024-002420,64,62,2,62.78,10,10,À l'heure,Écart documentaire,Critique,1571.38,Équipe Delta,Matin,0.8976,71.34,0.8,0.96875,0.03125,False,2024-07,2024-07-01,59.25453966231284,0,True,True,False,False,False,True
2024-07-10,Casablanca,Ligne Assemblage Cabine,Plancher cabine,OF-2025-009389,65,61,4,50.38,7,7,À l'heure,Défaut dimensionnel,Majeure,1852.0,Équipe Bravo,Après-midi,0.9719,65.86,3.63,0.9384615384615385,0.06153846153846154,False,2024-07,2024-07-01,72.64787614132592,0,True,False,False,False,False,False
2024-07-10,Casablanca,Ligne Assemblage Cabine,Porte avion,OF-2025-004075,61,57,4,51.69,6,6,À l'heure,Défaut dimensionnel,Mineure,1203.76,Équipe Bravo,Matin,0.8384,61.93,2.4,0.9344262295081968,0.06557377049180328,False,2024-07,2024-07-01,66.1636680208938,0,True,False,False,False,False,False
2024-07-10,Casablanca,Ligne A350,Porte avion,OF-2025-006989,57,53,4,62.04,8,8,À l'heure,Défaut assemblage,Majeure,1148.91,Équipe Charlie,Matin,0.8658,77.87,3.09,0.9298245614035088,0.07017543859649122,False,2024-07,2024-07-01,51.25725338491296,0,True,False,False,False,False,False
2024-07-10,Casablanca,Ligne A320,Panneau fuselage,OF-2025-000337,55,51,4,54.0,9,9,À l'heure,Défaut assemblage,Majeure,1226.62,Équipe Bravo,Matin,0.8659,63.87,2.91,0.9272727272727272,0.07272727272727272,False,2024-07,2024-07-01,56.666666666666664,0,True,False,False,False,False,False
2024-07-10,Rochefort,Ligne Composite,Panneau fuselage,OF-2024-000360,67,66,1,58.82,2,3,En retard,Écart documentaire,Mineure,432.74,Équipe Bravo,Après-midi,0.9655,61.07,2.25,0.9850746268656716,0.014925373134328358,True,2024-07,2024-07-01,67.32403944236654,1,True,False,False,False,False,False
2024-07-11,Casablanca,Ligne A330,Cadre structure,OF-2024-002084,48,46,2,43.07,7,7,À l'heure,Défaut assemblage,Mineure,572.38,Équipe Delta,Nuit,0.9494,61.25,2.61,0.9583333333333334,0.041666666666666664,False,2024-07,2024-07-01,64.08172742047829,0,True,False,False,False,False,False
2024-07-11,Casablanca,Ligne Assemblage Cabine,Panneau fuselage,OF-2025-005815,62,56,6,36.89,9,9,À l'heure,Retouche peinture,Mineure,1566.07,Équipe Alpha,Matin,0.9618,74.31,1.81,0.9032258064516129,0.0967741935483871,False,2024-07,2024-07-01,91.08159392789373,0,True,False,False,False,False,False
2024-07-11,Rochefort,Ligne A320,Panneau fuselage,OF-2025-011495,70,66,4,51.07,7,7,À l'heure,Écart documentaire,Mineure,1196.55,Équipe Alpha,Nuit,0.917,73.0,2.25,0.9428571428571428,0.05714285714285714,False,2024-07,2024-07-01,77.54063050714706,0,True,False,False,False,False,False
2024-07-11,Montoir-de-Bretagne,Ligne Composite,Plancher cabine,OF-2025-007399,68,67,1,65.05,7,8,En retard,Écart documentaire,Mineure,341.06,Équipe Charlie,Matin,0.914,69.85,3.01,0.9852941176470589,0.014705882352941176,True,2024-07,2024-07-01,61.79861644888547,1,True,False,False,False,False,False
2024-07-11,Rochefort,Ligne A330,Sous-ensemble composite,OF-2025-007765,69,66,3,61.9,2,1,À l'heure,Défaut dimensionnel,Mineure,1048.05,Équipe Bravo,Après-midi,0.99,86.2,3.68,0.9565217391304348,0.043478260869565216,False,2024-07,2024-07-01,63.97415185783522,-1,True,False,False,False,True,False
2024-07-11,Rochefort,Ligne A320,Panneau fuselage,OF-2024-005236,63,61,2,55.04,9,14,En retard,Contrôle qualité bloquant,Critique,1612.48,Équipe Alpha,Matin,0.8761,67.51,3.31,0.9682539682539683,0.031746031746031744,True,2024-07,2024-07-01,66.49709302325581,5,True,True,False,False,False,False
2024-07-11,Rochefort,Ligne A320,Porte avion,OF-2024-007712,67,65,2,69.01,5,10,En retard,Défaut dimensionnel,Mineure,823.09,Équipe Delta,Matin,0.9518,53.87,1.92,0.9701492537313433,0.029850746268656716,True,2024-07,2024-07-01,56.513548761049115,5,True,False,False,False,False,False
2024-07-11,Casablanca,Ligne Assemblage Cabine,Porte avion,OF-2024-008392,67,67,0,56.6,2,2,À l'heure,Aucune,Aucune,0.0,Équipe Alpha,Nuit,0.8789,62.5,2.07,1.0,0.0,False,2024-07,2024-07-01,71.02473498233215,0,False,False,False,False,False,False
2024-07-11,Montoir-de-Bretagne,Ligne Assemblage Cabine,Cadre structure,OF-2025-000257,60,59,1,52.88,10,10,À l'heure,Retouche peinture,Mineure,471.93,Équipe Delta,Nuit,0.9212,68.42,2.42,0.9833333333333333,0.016666666666666666,False,2024-07,2024-07-01,66.94402420574886,0,True,False,False,False,False,False
2024-07-11,Rochefort,Ligne A330,Sous-ensemble composite,OF-2024-009228,76,72,4,44.63,9,9,À l'heure,Défaut dimensionnel,Mineure,1532.94,Équipe Bravo,Après-midi,0.9373,61.99,2.55,0.9473684210526315,0.05263157894736842,False,2024-07,2024-07-01,96.79587721263724,0,True,False,False,False,False,False
2024-07-11,Casablanca,Ligne A330,Plancher cabine,OF-2024-008712,64,63,1,43.15,3,3,À l'heure,Panne machine,Majeure,770.99,Équipe Bravo,Matin,0.7562,77.82,3.3,0.984375,0.015625,False,2024-07,2024-07-01,87.60139049826188,0,True,False,False,False,False,False
2024-07-11,Casablanca,Ligne A320,Cadre structure,OF-2024-002264,65,64,1,40.68,2,2,À l'heure,Non-conformité matière,Majeure,743.84,Équipe Alpha,Nuit,0.9061,74.14,2.71,0.9846153846153847,0.015384615384615385,False,2024-07,2024-07-01,94.3952802359882,0,True,False,False,False,False,False
2024-07-11,Casablanca,Ligne A350,Panneau fuselage,OF-2024-000392,53,47,6,47.73,6,6,À l'heure,Écart documentaire,Mineure,2484.82,Équipe Bravo,Matin,0.8784,68.58,2.7,0.8867924528301887,0.11320754716981132,False,2024-07,2024-07-01,59.08233815210559,0,True,False,False,False,False,False
2024-07-11,Casablanca,Ligne A350,Plancher cabine,OF-2024-009382,61,57,4,48.34,11,17,En retard,Défaut assemblage,Mineure,1607.13,Équipe Delta,Nuit,0.9758,65.84,1.82,0.9344262295081968,0.06557377049180328,True,2024-07,2024-07-01,70.74886222589987,6,True,False,False,False,False,False
2024-07-12,Casablanca,Ligne A320,Cadre structure,OF-2025-000373,64,61,3,60.72,4,5,En retard,Retouche peinture,Mineure,775.72,Équipe Delta,Nuit,0.9149,64.62,1.54,0.953125,0.046875,True,2024-07,2024-07-01,60.276679841897234,1,True,False,False,False,False,False
2024-07-12,Casablanca,Ligne A320,Cadre structure,OF-2025-002725,56,55,1,46.43,3,7,En retard,Défaut dimensionnel,Mineure,386.31,Équipe Alpha,Matin,0.9318,61.19,1.34,0.9821428571428571,0.017857142857142856,True,2024-07,2024-07-01,71.07473616196424,4,True,False,False,False,False,False
2024-07-12,Casablanca,Ligne A320,Porte avion,OF-2025-008609,67,62,5,62.31,7,7,À l'heure,Contrôle qualité bloquant,Critique,2599.28,Équipe Alpha,Après-midi,0.9919,73.14,1.93,0.9253731343283582,0.07462686567164178,False,2024-07,2024-07-01,59.701492537313435,0,True,True,False,False,False,False
2024-07-12,Casablanca,Ligne A350,Cadre structure,OF-2024-004222,58,55,3,35.64,2,5,En retard,Défaut dimensionnel,Mineure,1335.96,Équipe Alpha,Matin,0.9338,67.06,2.92,0.9482758620689655,0.05172413793103448,True,2024-07,2024-07-01,92.5925925925926,3,True,False,False,False,False,False
2024-07-12,Casablanca,Ligne A330,Sous-ensemble composite,OF-2025-011853,65,63,2,56.42,7,6,À l'heure,Panne machine,Majeure,1136.39,Équipe Alpha,Après-midi,0.951,55.69,3.16,0.9692307692307692,0.03076923076923077,False,2024-07,2024-07-01,66.99751861042184,-1,True,False,False,False,False,False
2024-07-12,Casablanca,Ligne Composite,Panneau fuselage,OF-2025-006005,42,40,2,60.66,2,2,À l'heure,Retouche peinture,Mineure,705.29,Équipe Delta,Après-midi,0.8743,68.56,2.99,0.9523809523809523,0.047619047619047616,False,2024-07,2024-07-01,39.56478733926806,0,True,False,False,False,False,False
2024-07-12,Montoir-de-Bretagne,Ligne Composite,Plancher cabine,OF-2024-004662,65,58,7,53.56,8,8,À l'heure,Contrôle qualité bloquant,Majeure,2222.3,Équipe Alpha,Matin,0.887,66.07,2.46,0.8923076923076924,0.1076923076923077,False,2024-07,2024-07-01,64.97386109036594,0,True,False,False,False,False,False
2024-07-12,Casablanca,Ligne A330,Panneau fuselage,OF-2025-011925,73,70,3,47.45,11,11,À l'heure,Défaut assemblage,Majeure,951.23,Équipe Charlie,Après-midi,0.9736,65.8,1.86,0.958904109589041,0.0410958904109589,False,2024-07,2024-07-01,88.51422550052686,0,True,False,False,False,False,False
2024-07-12,Casablanca,Ligne Assemblage Cabine,Panneau fuselage,OF-2025-005093,59,57,2,50.35,10,10,À l'heure,Panne machine,Critique,1419.15,Équipe Bravo,Matin,0.8365,70.72,3.82,0.9661016949152542,0.03389830508474576,False,2024-07,2024-07-01,67.92452830188678,0,True,True,False,False,False,False
2024-07-12,Montoir-de-Bretagne,Ligne A320,Sous-ensemble composite,OF-2025-009461,55,54,1,57.97,11,11,À l'heure,Contrôle qualité bloquant,Majeure,797.39,Équipe Delta,Après-midi,0.945,69.34,2.74,0.9818181818181818,0.01818181818181818,False,2024-07,2024-07-01,55.89097809211661,0,True,False,False,False,False,False
2024-07-12,Casablanca,Ligne Composite,Cadre structure,OF-2024-008952,55,52,3,42.74,7,7,À l'heure,Écart documentaire,Majeure,1032.91,Équipe Delta,Après-midi,0.8803,61.1,2.03,0.9454545454545454,0.05454545454545454,False,2024-07,2024-07-01,72.9995320542817,0,True,False,False,False,False,False
2024-07-12,Montoir-de-Bretagne,Ligne A320,Porte avion,OF-2025-010919,64,61,3,56.9,6,5,À l'heure,Retouche peinture,Mineure,840.81,Équipe Charlie,Matin,0.9293,68.8,2.5,0.953125,0.046875,False,2024-07,2024-07-01,64.32337434094903,-1,True,False,False,False,False,False
2024-07-12,Casablanca,Ligne A330,Cadre structure,OF-2025-006537,69,65,4,66.07,7,7,À l'heure,Défaut assemblage,Mineure,1450.66,Équipe Charlie,Après-midi,0.9521,73.97,2.71,0.9420289855072463,0.057971014492753624,False,2024-07,2024-07-01,59.02830331466627,0,True,False,False,False,False,False
2024-07-12,Rochefort,Ligne A350,Sous-ensemble composite,OF-2024-005458,53,47,6,60.62,3,7,En retard,Panne machine,Majeure,2623.12,Équipe Charlie,Après-midi,0.8345,76.46,3.3,0.8867924528301887,0.11320754716981132,True,2024-07,2024-07-01,46.519300560871,4,True,False,False,False,False,False
2024-07-12,Casablanca,Ligne A350,Porte avion,OF-2024-010790,68,67,1,75.6,7,7,À l'heure,Retouche peinture,Critique,1262.24,Équipe Charlie,Matin,0.8888,66.15,2.6,0.9852941176470589,0.014705882352941176,False,2024-07,2024-07-01,53.17460317460318,0,True,True,False,False,False,False
2024-07-13,Rochefort,Ligne Composite,Panneau fuselage,OF-2024-010954,54,51,3,55.92,2,1,À l'heure,Défaut dimensionnel,Majeure,1371.7,Équipe Delta,Matin,0.9567,65.58,2.02,0.9444444444444444,0.05555555555555555,False,2024-07,2024-07-01,54.72103004291845,-1,True,False,False,False,False,False
2024-07-13,Casablanca,Ligne A320,Panneau fuselage,OF-2024-011496,79,75,4,59.74,7,6,À l'heure,Retouche peinture,Critique,2200.03,Équipe Charlie,Après-midi,0.8915,64.96,1.85,0.9493670886075949,0.05063291139240506,False,2024-07,2024-07-01,75.32641446267158,-1,True,True,False,False,False,False
2024-07-13,Casablanca,Ligne Composite,Cadre structure,OF-2024-011246,66,62,4,53.29,6,6,À l'heure,Écart documentaire,Mineure,1084.87,Équipe Charlie,Après-midi,0.7946,73.73,2.68,0.9393939393939394,0.06060606060606061,False,2024-07,2024-07-01,69.80671795834115,0,True,False,False,False,False,False
2024-07-13,Rochefort,Ligne Assemblage Cabine,Cadre structure,OF-2024-002952,62,55,7,52.14,2,5,En retard,Défaut assemblage,Majeure,2193.99,Équipe Charlie,Matin,0.9278,57.22,2.41,0.8870967741935484,0.11290322580645161,True,2024-07,2024-07-01,63.29113924050633,3,True,False,False,False,False,False
